Account Number,Job Reference,Job Name,Job Status
VANW1000,21,'421 31st - Toombs Residence',Open
VANW1000,22,'4507 Palm Avenue - Barnhill',Open
VANW1000,24,'4926 Crestmoor Drive',Open
VANW1000,25,'1113 56th',Open
VANW1000,26,'2802 NW 3rd Street - Dolezal',Open
VANW1000,27,'2013 NW Trilien Drive - Koons Residence',Open
VANW1000,28,'7645 NE Berwick Drive - Glock Residence',Open
VANW1000,29,'439 NW 70th Place - Klipping',Open
VANW1000,30,'1742 NW 102nd Street - Evans Residence',Open
VANW1000,31,'13649 Lakeshore Drive - Dicky Residence',Open
VANW1000,32,'2049 NW 135th Street - Breckenridge Residence',Open
VANW1000,33,'13675 Lakeshore Drive - Ball Residence',Open
VANW1000,34,'17600 Meredith Drive - Jerome',Open
VANW1000,35,'2080 NW 144th Street - Pals',Open
VANW1000,36,'1109 East Rose - Kooker Residence',Open
VANW1000,37,'1  35th Street - Downing Residence',Open
VANW1000,38,'2907 Druid Hill Drive - Stockton Residence',Open
VANW1000,39,'6075 Nottingham Drive - Mehalovich Residence',Open
VANW1000,40,'5741 Wentworth - Nuss Residence',Open
VANW1000,41,'6157 Crescent Chase - O''Dell Residence',Open
VANW1000,42,'6353 Country Ridge - Lane    Amundson Residence',Open
VANW1000,43,'7971 NW 54th Avenue - Nichols Residence',Open
VANW1000,44,'5311 Highway # 146',Open
VANW1000,45,'1008 East 17th Street South - Zylstra Residence',Open
VANW1000,46,'1142 Pinehurst Lane - Matthias Residence',Open
VANW1000,47,'6206 SE Vandalia Drive - Angeroth/Franks',Open
VANW1000,48,'6726 Sutton Circle - Deer Brook',Open
VANW1000,49,'609 51st - Waymire Residence',Open
VANW1000,50,'5906 Northview Drive - Bonney',Open
VANW1000,51,'2750 Woodland Court - Shafa',Open
VANW1000,52,'512 Grand Oaks Drive',Open
VANW1000,53,'2816 Jordan Grove - Cushing Residence',Open
VANW1000,54,'4808 Stonebridge Road - Linder Residence',Open
VANW1000,55,'5612 Woodland Avenue - Nordquist Residence',Open
VANW1000,56,'2855 SE Belfry Drive',Open
VANW1000,57,'4022 139th Street',Open
VANW1000,58,'767 NE Broadway Avenue - Shop',Open
VANW1000,59,'3310 163rd',Open
VANW1000,60,'7376 Coolidge Street',Open
VANW1000,61,'16106 Plum Drive',Open
VANW1000,62,'5968 Highland Circle',Open
VANW1000,63,'15016 Wildwood Drive',Open
VANW1000,64,'9433 NW 74th Place',Open
VANW1000,65,'12082 NW Oaktree Drive',Open
VANW1000,67,'1840 Andrews Drive',Open
VANW1000,68,'4830 155th',Open
VANW1000,69,'1810 Fox Trail - Own Use Shop',Open
VANW1000,70,'2135 NW 136th Street - Clinard Residence',Open
VANW1000,71,'2106 NE Garland Court - Gibson',Open
VANW1000,72,'5518 NW 78th Court',Open
VANW1000,73,'501 Grand Oaks Drive - Houston Residence',Open
VANW1000,74,'13329 Rocklyn Drive - Beers Residence',Open
VANW1000,75,'377 Chestnut Street',Open
VANW1000,77,'4809 Stonebridge Drive - Conzett',Open
VANW1000,78,'3108 East 41st - Alba',Open
VANW1000,80,'Smart',Open
VANW1000,81,'23196 Valley View Trail',Open
VANW1000,82,'3825 John Lynde Road',Open
VANW1000,83,'4506 45th Avenue - Jensen',Open
VANW1000,84,'1770 92nd Street - West Lakes Apartments',Open
VANW1000,85,'13220 Cedarwood Avenue - Rivers',Open
VANW1000,86,'9317 Catalina Circle - Bailey',Open
VANW1000,87,'1112 Glen Oaks Drive',Open
VANW1000,88,'3211 Amherst Drive',Open
VANW1000,89,'3301 Bel Aire Road',Open
VANW1000,90,'8107 Plum Drive',Open
VANW1000,91,'17284 Berkshire Parkway',Open
VANW1000,92,'3014 36th Street',Open
VANW1000,93,'6820 87th Street',Open
VANW1000,94,'6875 NW Trail Ridge - Wright Residence ',Open
VANW1000,95,'16788 Winston Circle',Open
VANW1000,96,'4627 Locust Street',Open
VANW1000,98,'8300 Barnham Drive',Open
VANW1000,99,'2700 Grand Avenue',Open
VANW1000,100,'16556 Maple Street',Open
VANW1000,101,'5027 Coachlight Drive',Open
VANW1000,102,'16513 Maple Street',Open
VANW1000,103,'12510 Prairie Drive',Open
VANW1000,104,'5813 Pleasant Street',Open
VANW1000,105,'8003 Alpine Drive',Open
VANW1000,106,'6814 Peckham Street',Open
VANW1000,107,'4602 Elm Street',Open
VANW1000,108,'205 NW 11th',Open
VANW1000,109,'4922 Twana Drive',Open
VANW1000,110,'8412 Blackstone',Open
VANW1000,111,'5100 Westwood Drive',Open
VANW1000,112,'Jeff Johnson',Open
VANW1000,113,'5717 Wentworth',Open
VANW1000,114,'3402 163rd - Destination',Open
VANW1000,115,'5395 NW 72nd Place',Open
VANW1000,116,'4018 139th',Open
VANW1000,117,'8329 Buchanan Trail',Open
VANW1000,118,'10107 Oakwood Drive',Open
VANW1000,119,'14611 Delwood Drive',Open
VANW1000,120,'31495 Ashworth Road',Open
VANW1000,121,'15044 Wildwood Drive',Open
VANW1000,122,'13380 Hickory Avenue',Open
VANW1000,123,'2624 NW 158th',Open
VANW1000,124,'2630 Woodland Court - Moore',Open
VANW1000,126,'2797 NW 158th Street',Open
VANW1000,127,'7450 NW 100th Street',Open
VANW1000,128,'15102 Beechwood Avenue',Open
VANW1000,129,'2411 NW 75th Avenue',Open
VANW1000,130,'2746 NW 158th',Open
VANW1000,131,'2646 NW 152nd Street',Open
VANW1000,132,'5905 Highland Circle',Open
VANW1000,133,'6512 North Winwood Drive',Open
VANW1000,134,'Cabin Job',Open
VANW1000,135,'1126 Burr Oaks Drive - Fry Reglet/Hardie',Open
VANW1000,136,'425 28th',Open
VANW1000,137,'1518 NW Parkridge Lane',Open
VANW1000,138,'2643 NW 158th Street',Open
VANW1000,139,'6824 Morningside Circle',Open
VANW1000,140,'2709 NW 153rd',Open
VANW1000,141,'9501 Century Woods Circle',Open
VANW1000,142,'102 SW Country Club Lane',Open
VANW1000,143,'2117 NW 144th',Open
VANW1000,144,'Krumm',Open
VANW1000,145,'3104 Jordan Grove - Sarno',Open
VANW1000,146,'3925 Amherst Street',Open
VANW1000,147,'8905 Ridgewiew Drive',Open
VANW1000,148,'9410 Greenbelt Drive',Open
VANW1000,149,'15011 Madsen',Open
VANW1000,150,'6069 Nottingham Drive',Open
VANW1000,151,'6069 Nottingham Drive',Open
VANW1000,152,'2310 SW 18th Street - Matt''s House',Open
VANW1000,153,'3206 146th',Open
VANW1000,154,'10675 NW 114th Place',Open
VANW1000,156,'3011 153rd',Open
VANW1000,158,'2801 Jordan Grove',Open
VANW1000,159,'1365 Legend Drive',Open
VANW1000,160,'Frederiksen Court 35',Open
VANW1000,161,'4716 Stonebridge Road',Open
VANW1000,163,'16930 Berkshire Parkway',Open
VANW1000,164,'901 58th Street',Open
VANW1000,165,'500 Whispering Pine Avenue',Open
VANW1000,166,'Winterset',Open
VANW1000,167,'5413 Chimra Drive',Open
VANW1000,168,'Brad Van Weelden',Open
VANW1000,169,'108 SW 12th Street',Open
VANW1000,170,'8609 NW 70th Court',Open
VANW1000,171,'5967 Northview Drive',Open
VANW1000,172,'3695 NW 92nd Place',Open
VANW1000,173,'1906 NE Landcaster Drive',Open
VANW1000,174,'1354 NW 105th - Wolter',Open
VANW1000,175,'1570 South Lakeview',Open
VANW1000,176,'5919 Northview Drive',Open
VANW1000,177,'16781 Verona Hills',Open
VANW1000,178,'6197 Oakwood Hills Drive',Open
VANW1000,179,'Frederksen Court 24',Open
VANW1000,180,'1542 NW 131st Street',Open
VANW1000,181,'5521 NW 78th Court',Open
VANW1000,182,'2053 NW 135th Street',Open
VANW1000,183,'1140 SE Bluegrass Circle',Open
VANW1000,184,'Philby Job.',Open
VANW1000,185,'Plagman',Open
VANW1000,186,'Frederksen Court #83',Open
VANW1000,187,'3401 SW Timbergreen Road',Open
VANW1000,188,'Fierderksen Court # 82',Open
VANW1000,189,'411 NE 24th Court',Open
VANW1000,190,'6035 Nottingham Drive',Open
VANW1000,192,'300 46th Street',Open
VANW1000,193,'4917 Fieldstone',Open
VANW1000,194,'1280 Burr Oaks Drive',Open
VANW1000,195,'4712 83rd',Open
VANW1000,196,'1204 West 4th North',Open
VANW1000,197,'Fredrickson Court #81',Open
VANW1000,198,'4398 NW 169th Street',Open
VANW1000,199,'8610 Wooded Point Drive',Open
VANW1000,200,'1825 SE Hawthorn Ridge Drive',Open
VANW1000,201,'127 34th Street',Open
VANW1000,202,'6412 Theresa Drive',Open
VANW1000,203,'8420 Blackstone',Open
VANW1000,204,'6709 Compton Court',Open
VANW1000,205,'740 42nd Street',Open
VANW1000,207,'1405 Tulip Tree Lane',Open
VANW1000,209,'205 NW Greenwood Street',Open
VANW1000,210,'3409 64th Street',Open
VANW1000,211,'5672 NW 5th Court - Own House',Open
VANW1000,212,'1660 NW 120th Street',Open
VANW1000,213,'6080 Nottingham Drive',Open
VANW1000,214,'7280 NW 58th Street',Open
VANW1000,215,'4943 Pleasant Street - Garage B-1',Open
VANW1000,216,'6017 Graywood Circle',Open
VANW1000,217,'30501 Doe Circle',Open
VANW1000,218,'4127 Amick Avenue',Open
VANW1000,219,'1616 NW 131st Street',Open
VANW1000,220,'1102 NE Trilein Drive',Open
VANW1000,221,'Gannon',Open
VANW1000,222,'2190 NW 138th Street',Open
VANW1000,223,'1550 Northview Drive',Open
VANW1000,224,'1201 East Bell Avenue',Open
VANW1000,225,'25286 River Bye Road',Open
VANW1000,226,'19166 T Avenue',Open
VANW1000,227,'5951 Northview Drive',Open
VANW1000,228,'15814 Ridgemont Drive',Open
VANW1000,229,'7930 Cody Drive',Open
VANW1000,230,'210 East Southside Drive',Open
VANW1000,231,'1078 Burr Oaks Drive',Open
VANW1000,232,'5501 Foxboro Road',Open
VANW1000,233,'646 South 34th Court',Open
VANW1000,234,'6460 NW 56th',Open
VANW1000,237,'3231 Summit Vista Drive',Open
VANW1000,238,'6521 Aspen Drive',Open
VANW1000,239,'1956 NW 88th Court',Open
VANW1000,240,'827 40th Place',Open
VANW1000,241,'4506 98th Street',Open
VANW1000,242,'4654 Coachlight Drive',Open
VANW1000,243,'1707 SW Linden Street - MJ Prop',Open
VANW1000,244,'2014 School Street',Open
VANW1000,245,'104 NW Prairie Creek Drive',Open
VANW1000,246,'10446 Sunset Terrace',Open
VANW1000,247,'145 SE Trillium Drive',Open
VANW1000,248,'4901 Pleasant Street - Garage C Door 3',Open
VANW1000,249,'746 69th Street',Open
VANW1000,250,'3079 NW 75th Place',Open
VANW1000,251,'723 38th Street',Open
VANW1000,252,'6129 Crecent Chase',Open
VANW1000,253,'1150 Burr Oaks Drive',Open
VANW1000,254,'3918 72nd Street',Open
VANW1000,255,'12351 Wellington Ridge',Open
VANW1000,256,'2510 Mason Circle - Schnell Residence',Open
VANW1000,257,'3430 NE 102nd Avenue',Open
VANW1000,258,'5520 Beechtree Drive',Open
VANW1000,259,'8808 Sunflower Circle',Open
VANW1000,260,'13250 Ashley Drive',Open
VANW1000,261,'3779 NW 92nd Place',Open
VANW1000,262,'31771 Napa Valley Drive',Open
VANW1000,263,'801-803 73rd Street',Open
VANW1000,264,'1020 66th Place',Open
VANW1000,265,'1012 45th Street',Open
VANW1000,266,'2582 NE 96th Avenue',Open
VANW1000,267,'3512 48th Place',Open
VANW1000,268,'2410 Park Avenue',Open
VANW1000,269,'1001 Browns Woods Drive',Open
VANW1000,271,'8017 Huntingwood Court',Open
VANW1000,272,'2115 NE Garland Court',Open
VANW1000,273,'11605 Timberbrooke Lane',Open
VANW1000,274,'6441 Harbor Oaks Drive',Open
VANW1000,275,'10854 NW 103rd Court',Open
VANW1000,276,'7840 University Blvd',Open
VANW1000,277,'13020 Woodlands Parkway - Strawhecker Residence',Open
VANW1000,278,'882 Dogwood Drive - Wixted',Open
VANW1000,279,'4827 65th Street',Open
VANW1000,280,'3924 Cody Circle',Open
VANW1000,281,'1450 42nd Street',Open
VANW1000,282,'306 46th Place',Open
VANW1000,283,'4645 Elm Street',Open
VANW1000,284,'2263 3rd Avenue SW',Open
VANW1000,285,'9611 Quail Run',Open
VANW1000,286,'12210 Wellington Ridge Drive',Open
VANW1000,287,'13111 Woodlands Parkway',Open
VANW1000,288,'2516 NE Innsbruck Drive',Open
VANW1000,289,'3909 Riveroaks Drive',Open
VANW1000,291,'1409 NE Wagner Blvd',Open
VANW1000,292,'665 South 34th Court',Open
VANW1000,293,'1542 Burr Oaks Drive',Open
VANW1000,294,'8081 Huntingwood Court',Open
VANW1000,295,'2242 NW 141st Street',Open
VANW1000,296,'803 13th Street SW',Open
VANW1000,297,'1204 W Summit Street',Open
VANW1000,298,'3502 SW Edgewood Lane',Open
VANW1000,299,'526 Waterburry Circle',Open
VANW1000,300,'950 52nd Street',Open
VANW1000,301,'4831 65th Street',Open
VANW1000,302,'2731 NW 158th Street',Open
VANW1000,303,'6035 Greywood Circle',Open
VANW1000,304,'415 51st Street',Open
VANW1000,305,'4000 Oak Forrest Drive',Open
VANW1000,306,'2730 NW 158th Street',Open
VANW1000,307,'2600 Ashworth Road',Open
VANW1000,308,'2111 SW Woodside Court',Open
VANW1000,310,'9778 NW 74th Place',Open
VANW1000,311,'248 South 58th Court - Tina Schmitt Loyd',Open
VANW1000,312,'8013 NW 104th Court - GM House',Open
VANW1000,313,'8049 Huntingwood Court',Open
VANW1000,314,'33865 Mill Creek Drive',Open
VANW1000,315,'1099 Lakeshore Drive',Open
VANW1000,316,'5116 Lyndale Drive',Open
VANW1000,317,'6511 North Winwood Drive',Open
VANW1000,318,'3420 Valley View Drive',Open
VANW1000,319,'137 34th Street',Open
VANW1000,320,'1540 South 50th Place',Open
VANW1000,321,'12844 Clark Street',Open
VANW1000,322,'7316 NW 86th Street',Open
VANW1000,323,'2175 Country Club Blvd',Open
VANW1000,324,'920 52nd Court',Open
VANW1000,325,'Brown',Open
VANW1000,326,'1406 NE Trilein Drive',Open
VANW1000,327,'3701 Walcott Avenue',Open
VANW1000,328,'8033 Huntingwood Court - Greg Martin',Open
VANW1000,329,'2734 Westover Blvd',Open
VANW1000,331,'13782 Lakeshore Drive',Open
VANW1000,332,'4108 Quail Park Drive',Open
VANW1000,333,'8101 Plum Drive - Knoblock',Open
VANW1000,334,'1401 Glen Oaks Drive',Open
VANW1000,335,'6398 North Winwood Drive',Open
VANW1000,336,'1405 Oakwood Drive',Open
VANW1000,337,'4000 Turnberry Drive',Open
VANW1000,338,'31399 Chardonnay Point',Open
VANW1000,339,'16106 Maple Drive',Open
VANW1000,340,'1206 NE 29th Street',Open
VANW1000,341,'10210 Clark Street',Open
VANW1000,342,'Coachlight',Open
VANW1000,343,'1711 19th Street',Open
VANW1000,344,'Will Call',Open
VANW1000,345,'1776 NW 130th Street',Open
VANW1000,346,'13900 Hawthorn Drive',Open
VANW1000,347,'6109 Nottingham Drive',Open
VANW1000,348,'5736 Wentworth',Open
VANW1000,349,'2506 NE Chavalia Court',Open
VANW1000,350,'7200 University',Open
VANW1000,351,'6922 Donahey Drive',Open
VANW1000,353,'10218 Lincoln Avenue',Open
VANW1000,354,'16873 Airline Drive',Open
VANW1000,355,'1330 47th Street',Open
VANW1000,356,'5150 NE 96th Street',Open
VANW1000,357,'4233 Cozad Court',Open
VANW1000,358,'1918 SW 19th Street',Open
VANW1000,359,'725 54th Street',Open
VANW1000,360,'2697 NE 96th Place - Stan Gaer',Open
VANW1000,361,'35130 Burgundy Circle',Open
VANW1000,362,'4300 Stonebridge Road',Open
VANW1000,363,'1729 Pammel Park Road',Open
VANW1000,364,'205 Ewing Court',Open
VANW1000,365,'660 59th Street',Open
VANW1000,366,'6554 Orchard Drive',Open
VANW1000,367,'649 South 34th Court',Open
VANW1000,368,'14099 Lakeview Drive',Open
VANW1000,369,'35098 Burgundy Circle',Open
VANW1000,370,'3915 Kingman Boulevard',Open
VANW1000,371,'11645 NW Oak Tree Drive',Open
VANW1000,372,'8080 Huntingwood Court',Open
VANW1000,373,'517 SW Des Moines Street',Open
VANW1000,374,'10041 NW 106th Avenue',Open
VANW1000,375,'5971 Highland Circle - Bernabe Residence',Open
VANW1000,376,'4901 Pleasant Street - Carriage Park Apartments',Open
VANW1000,377,'5804 Highland Circle',Open
VANW1000,378,'2811 NE 96th Avenue',Open
VANW1000,379,'8510 Wooded Point',Open
VANW1000,380,'5731 Coachlight Court',Open
VANW1000,381,'1005 NE Boulder Brook',Open
VANW1000,382,'1020 Rolling Rock Road',Open
VANW1000,383,'1005 NW Boulder Brook Drive',Open
VANW1000,384,'7307 Longboat Drive',Open
VANW1000,385,'1917 NE Lancaster Drive',Open
VANW1000,386,'9209 Huntington Circle',Open
VANW1000,387,'905 58th Street',Open
VANW1000,388,'1910 NE Trilein Drive',Open
VANW1000,389,'1140 39th Street',Open
VANW1000,390,'1009 NE 28th Street',Open
VANW1000,391,'516 NE Liberty Court',Open
VANW1000,392,'6542 Orchard Drive',Open
VANW1000,393,'14414 Sheridan Avenue',Open
VANW1000,394,'4103 127th Street',Open
VANW1000,395,'5870 Highland Circle',Open
VANW1000,396,'14031 Lake Pointe Drive',Open
VANW1000,397,'204 Valley West Court',Open
VANW1000,398,'10609 Beaverbrook Blvd.',Open
VANW1000,399,'2022 NW Hickory Lane',Open
VANW1000,400,'7625 Silverstone Court',Open
VANW1000,401,'4125 Cumming Avenue',Open
VANW1000,402,'14032 Lake Pointe Drive',Open
VANW1000,403,'9416 NW Newgate Drove',Open
VANW1000,404,'546 South 34th Court',Open
VANW1000,405,'2802 147th Street',Open
VANW1000,406,'5766 Chatham Circle',Open
VANW1000,407,'7618 Silverstone Court',Open
VANW1000,408,'477 77th Place',Open
VANW1000,409,'2759 NW 76th Avenue',Open
VANW1000,410,'5625 NE 1st Street',Open
VANW1000,411,'3603 SW 14th Street',Open
VANW1000,412,'41861 300th Avenue',Open
VANW1000,413,'6416 NW 94th Court',Open
VANW1000,414,'3300 Twana Drive',Open
VANW1000,415,'5638 NW 5th Court',Open
VANW1000,416,'9201 Huntington Circle',Open
VANW1000,417,'7504 Aspen Drive',Open
VANW1000,418,'9475 NW 75th Place',Open
VANW1000,419,'9533 Woodland Drive',Open
VANW1000,420,'3914 Mathews Road',Open
VANW1000,421,'2905 37th Street',Open
VANW1000,422,'590 South 34th Court',Open
VANW1000,424,'1605 SE Hawthorne Ridge Drive',Open
VANW1000,425,'14252 Lakeview Drive',Open
VANW1000,426,'33667 West Wood Lane',Open
VANW1000,427,'4400 95th Street',Open
VANW1000,429,'6206 SE Vandahlia Road',Open
VANW1000,431,'10317 Hidden Valley',Open
VANW1000,432,'1614 NW 91st Street',Open
VANW1000,433,'32667 Westwood Lane',Open
VANW1000,434,'1142 16th Street - Gamble Residence',Open
VANW1000,435,'1914 Northeast Trilein Drive',Open
VANW1000,436,'14500 Plum Drive - Queckboerner Residence',Open
VANW1000,437,'3613 Wakonda Drive',Open
VANW1000,438,'15136 Beechwood',Open
VANW1000,439,'1736 NW 121st Circle',Open
VANW1000,440,'13181 Forest Circle',Open
VANW1000,441,'305 NW 48th Place - New Shop',Open
VANW1000,442,'1598 NW 91st Street',Open
VANW1000,443,'14787 Fame Avenue',Open
VANW1000,444,'335 Arrowhead Drive',Open
VANW1000,445,'3008 Jordan Grove',Open
VANW1000,446,'4622 151st Street',Open
VANW1000,447,'1008 39th Street',Open
VANW1000,448,'7711 NW 107th Street',Open
VANW1000,449,'16111 Emerson Drive',Open
VANW1000,450,'13061 Clark Street',Open
VANW1000,451,'2450 East Shawnee Avenue',Open
VANW1000,452,'4613 Palm Avenue',Open
VANW1000,453,'2441 Jordan Trail',Open
VANW1000,454,'1291 16th Street',Open
VANW1000,455,'8091 NE 25th Avenue',Open
VANW1000,456,'4119 Oakwood Lane',Open
VANW1000,457,'2802 SW 18th Street',Open
VANW1000,458,'3511 SW Timberline Drive',Open
VANW1000,459,'1181 Hansen Place',Open
VANW1000,460,'3910 NW 4th Street',Open
VANW1000,461,'1103 Tulip Tree Lane',Open
VANW1000,462,'3501 Brookview Drive',Open
VANW1000,463,'302 NE Grant',Open
VANW1000,464,'1664 South 49th Street',Open
VANW1000,465,'8002 Tiberon Place',Open
VANW1000,466,'402 NW Country Club Drive',Open
VANW1000,467,'630 48th Street',Open
VANW1000,468,'5600 NW 72nd Place',Open
VANW1000,469,'9712 NW 47th Court',Open
VANW1000,470,'3604 SW Timberline Court',Open
VANW1000,471,'4502 96th Street',Open
VANW1000,472,'2112 NW Gabus',Open
VANW1000,473,'12955 Woodlands Parkway',Open
VANW1000,474,'2126 NW 136th Street',Open
VANW1000,475,'4100 Oakwood Lane ',Open
VANW1000,476,'4110 Oakwood Lane',Open
VANW1000,477,'8105 Hardwicke Drive',Open
VANW1000,478,'513 South 33rd Street',Open
VANW1000,479,'18902 335th Lane',Open
VANW1000,480,'126 61st Street',Open
VANW1000,481,'2900 Jordan Grove',Open
VANW1000,482,'4317 74th Street',Open
VANW1000,483,'3901 Wolcott Avenue ',Open
VANW1000,484,'6821 Northglenn Way',Open
VANW1000,485,'6601 Scenic Ridge Court',Open
VANW1000,486,'2510 NE Chevalia Court',Open
VANW1000,487,'Banks',Open
VANW1000,488,'2005 59th Street',Open
VANW1000,489,'10116 Hidden Valley  ',Open
VANW1000,490,'935 44th  Street',Open
VANW1000,491,'1149-1157 Glen Oaks Drive',Open
VANW1000,492,'4300 Cumming Avenue',Open
VANW1000,493,'1804 NE Oak Drive',Open
VANW1000,494,'1209 South Cape',Open
VANW1000,495,'2821 Walnut Street',Open
VANW1000,496,'5633 NW 72nd Place',Open
VANW1000,498,'1001 SW Maplewood Drive',Open
VANW1000,499,'411 Tyler Drive',Open
VANW1000,500,'13403 Douglas Parkway',Open
VANW1000,501,'3130 Druid Hill Drive',Open
VANW1000,502,'1613 NW Maple Place',Open
VANW1000,503,'1619 Thornwood Road',Open
VANW1000,504,'709 NE Barclay Circle',Open
VANW1000,505,'14490 NW 128th Street',Open
VANW1000,506,'2933 Brookshire',Open
VANW1000,507,'2186 South Orilla Road',Open
VANW1000,508,'304 NE Hanover Court',Open
VANW1000,509,'8140 Heather Bow',Open
VANW1000,510,'3068 Cotonwood Drive',Open
VANW1000,511,'17088 Berkshire Parkway',Open
VANW1000,512,'821 30th Street',Open
VANW1000,513,'935 58th Street',Open
VANW1000,514,'10224 Hidden Valley Drive',Open
VANW1000,515,'9860 160th Avenue',Open
VANW1000,516,'6509 Brandywine',Open
VANW1000,517,'1405 SE 28th Street ',Open
VANW1000,518,'6916 NW 83rd Avenue',Open
VANW1000,519,'7628 Silver Stone',Open
VANW1000,520,'1653 McKinley Street',Open
VANW1000,521,'532 NW 6th Street',Open
VANW1000,522,'Carriage Park Unit 5',Open
VANW1000,523,'CP Job Name',Open
VANW1000,524,'8806 NW 121st Street',Open
VANW1000,525,'Mason Job',Open
VANW1000,526,'4901 Pleasant Street Bldg 4 - Carriage Park Apartments',Open
VANW1000,527,'13041 Pine View Drive',Open
VANW1000,528,'7519 Eagle Crest Drive',Open
VANW1000,529,'15200 Brookview Drive',Open
VANW1000,530,'29333 Woodland Hills Drive',Open
VANW1000,531,'90 Ashworth Road',Open
VANW1000,532,'4126 Maryland Pike - Walker Residence',Open
VANW1000,533,'905 SE Sharon Drive',Open
VANW1000,535,'8385 NW Chevalia Drive',Open
VANW1000,536,'7005 NW 95th Court',Open
VANW1000,537,'12272 Sunset Terrace',Open
VANW1000,538,'13700 Lakeshore Drive',Open
VANW1000,539,'6485 NE 14th Street',Open
VANW1000,540,'4216 Greenwood Drive',Open
VANW1000,541,'6086 Greywood Circle',Open
VANW1000,542,'4705 Aspen Drive',Open
VANW1000,543,'13248 Lakeshore Drive',Open
VANW1000,544,'2721 47th Street',Open
VANW1000,545,'1409 NW 103rd Street',Open
VANW1000,546,'4943 Pleasant Street',Open
VANW1000,547,'16310 Springbrook Trail',Open
VANW1000,548,'3411 Grand Valley Drive',Open
VANW1000,549,'2770 North Brier Lane',Open
VANW1000,550,'1618 SE 78th Street',Open
VANW1000,551,'910 NE Fox Valley Court',Open
VANW1000,552,'7020 Holcomb Avenue',Open
VANW1000,553,'731 52nd Street',Open
VANW1000,554,'4638 Stone Bridge Drive',Open
VANW1000,555,'2941 Prairie Rose Drive',Open
VANW1000,556,'1963 SE 78th Street',Open
VANW1000,557,'1514 18th Street',Open
VANW1000,559,'2402 NE Bellagio Court',Open
VANW1000,560,'1790 NE 158th Avenue',Open
VANW1000,561,'6023 Redbud Court',Open
VANW1000,562,'3814 Clarke Street',Open
VANW1000,563,'8017 NE Berwick Drive',Open
VANW1000,564,'1575 Burr Oaks Drive',Open
VANW1000,565,'3206 61st Street',Open
VANW1000,566,'317 NE 6th Street',Open
VANW1000,567,'13207 Rocklyn Drive',Open
VANW1000,568,'9116 NW 73rd Circle',Open
VANW1000,569,'5651 Woodreed Lane',Open
VANW1000,570,'208 NW Prairie Creek',Open
VANW1000,571,'1690 Plum Thicket Lane',Open
VANW1100,1,'General Purchases',Open
VANW1100,2,'3010 SW Pleasant Court',Open
VANW1100,3,'4513 99th Street',Open
VANW1100,4,'4574 SE Fox Valley Court',Open
VANW1100,5,'Will Call',Open
VANW1100,6,'1302 Cummins Parkway',Open
VANW1100,7,'16525 Bentwood Drive',Open
VANW1100,8,'5200 20th Street',Open
VANW1300,1,'General Purchases',Open
VANW1300,2,'14427 Wilden Drive',Open
VAUG1000,1,'General Purchases',Open
VAUG1000,2,'5112 NW 12th Street - Brayden',Open
VAUG1000,3,'5108 NW 12th Street',Open
VAUG1000,4,'710 NE Cambridge Court',Open
VAUG1000,5,'5801 Monroe Street',Open
VAUG1000,6,'3825 NW 9th Street',Open
VAUG1000,7,'1509 Ashworth Drive',Open
VAUG1000,8,'5319 NW 12th Street - Spec',Open
VAUG1000,9,'5423 NW 13th Street - Garage Add-On',Open
VAUG1100,1,'General Purchases',Open
VAUG1100,2,'4210 Cumberland Lane - Woods Res.',Open
VAUG1100,3,'2862 Rohret Road SW - Meade Job',Open
VAUG1100,4,'221 Sedona Street - Jamie Wiley Job',Open
VAUG1100,5,'556 Dakota Avenue - Bruce Hecox Job',Open
VAUG1100,6,'460 East Jefferson Street - Chris Kouri Job',Open
VAUG1100,7,'1906 Hafor Circle - Martha Job',Open
VAUG1100,8,'1380 Hancock Street',Open
VAUG1100,9,'3411 Kansas Avenue SW - Gary Spratt Job',Open
VAUG1100,10,'1635 Timber Wolf Drive',Open
VAUG1100,11,'3209 Friendship Street - Beau Larkin Job',Open
VAUG1100,12,'95 North Juniper Street - Ron Conner Job',Open
VAUG1100,13,'240 South Stewart Street - Matt Thomas Job',Open
VAUG1100,14,'835 Pheasant Lane - Williams Res.',Open
VAUG1100,15,'380 Carlyle Drive',Open
VAUG1100,16,'2084 Glen Oaks Drive - Craig Perry Job',Open
VAUG1100,17,'546 Stuart Court - Jeff & Nancy Field',Open
VAUG1100,18,'2136 Black Diamond Road SW - Personal Residence',Open
VAUG1100,19,'930 Maple Street - Stephanie Cochran Job',Open
VAUG1100,20,'2049 Bristol Drive - Tony & Angela Joseph',Open
VAUG1100,21,'1643 Sunrise Drive NE',Open
VAUG1100,22,'1210 Eagle Place',Open
VAUG1100,23,'1927 Hafor Circle - Yamini Job',Open
VAUG1100,24,'3974 Roberts Ridge NE - Ed Wolf Job',Open
VAUG1100,25,'625 Jules Court',Open
VAUG1100,26,'2400 1st Avenue - Carl Williams Job',Open
VAUG1100,27,'102 Dogwood Lane - Jason Hoyt Job',Open
VAUG1100,28,'4548 Hazelwood Avenue - Weston Hodge Job',Open
VAUG1100,29,'4350 Cumberland Lane - Sarah & Peter Griffin',Open
VAUG1100,30,'1559 Burr Drive',Open
VAUG1100,31,'658 Tipperary Road - Jim Mckeone Job',Open
VAUG1100,32,'1700 14th Street',Open
VAUG1100,33,'2692 Zackary Lane NE',Open
